,Title,Links,Description,Present Prices,Old Price,From
1519,Asus VivoBook Flip 14 TM420UA-EC084T AMD Ryzen 5 5500U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-flip-14-tm420ua-ec084t-amd-ryzen-5-5500u-laptop?limit=100,Processor: AMD Ryzen 5 5500U Memory: 4GB DDR4 + 4GB DDR4 SO-DIMM Storage: 512GB M.2 NVMe SSD IGPU: AMD Radeon Graphics Display: 14.0-inch ,"78,000",,Global-
1520,Asus VivoBook Flip 14 TM420UA-EC046T AMD Ryzen 7 5700U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-flip-14-tm420ua-ec046t-amd-ryzen-7-5700u-laptop?limit=100,Processor: AMD Ryzen 7 5700U Memory: 4GB DDR4 + 4GB DDR4 SO-DIMM Storage: 512GB M.2 NVMe SSD IGPU: AMD Radeon Graphics Display: 14.0-inch ,"85,000",,Global-
1521,ASUS Zenbook 14 UM425QA-KI082T Ryzen 7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-zenbook-14-um425qa-ki082t-ryzen-7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 8GB LPDDR4X Storage: 512GB M.2 NVMe SSD IGPU: Radeon Vega 7 Graphics Display: 14.0-inch ,"97,000",,Global-
1522,ASUS VivoBook Pro 15 OLED K3500PC-KJ002T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-k3500pc-kj002t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: GeForce® RTX 3050  4GB GDDR6 Display: 15.6-inch ,"110,000",,Global-
1523,ASUS VivoBook Pro 15 OLED K3500PH-KJ086T 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-k3500ph-kj086t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: GeForce GTX 1650 Max Q 4GB GDDR6 Display: 15.6-inch ,"100,000",,Global-
1524,ASUS VivoBook Pro 15 OLED K3500PA-KJ137T 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-k3500pa-kj137t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Graphics Display: 15.6-inch ,"100,000",,Global-
1525,ASUS ZenBook 14 UX425JA-BM018T 10th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-zenbook-14-ux425ja-bm018t-10th-gen-core-i5-laptop?limit=100,Processor: 10th Gen Core i5 Memory: 8GB LPDDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"90,000",,Global-
1526,ASUS VivoBook S15 M533IA-BQ308T Ryzen 7 4700U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-s15-m533ia-bq308t-ryzen-7-4700u-laptop?limit=100,Processor: AMD Ryzen 7 4700U Memory: 8GB DDR4 Storage: 512GB M.2 NVMe 3.0 SSD IGPU: AMD Radeon Graphics Display: 15.6-inch ,"71,500",,Global-
1527,ASUS TUF Dash F15 FX516PM-AZ057T 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-tuf-dash-f15-fx516pm-az057t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage : 512GB M.2 NVMe SSD Graphic: GeForce RTX 3060 6GB GDDR6 Display: 15.6-inch ,"136,000",,Global-
1528,ASUS VivoBook 14 X415EA-EB542T 11TH GEN CORE i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-x415ea-eb542t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"63,000",,Global-
1529,ASUS VivoBook 14 X415EA-EB636T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-x415ea-eb636t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"63,000",,Global-
1530,ASUS Zenbook 14X OLED UX5401EA-KN146T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-zenbook-14x-oled-ux5401ea-kn146t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB LPDDR4X Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xe Display: 14.0-inch ,"110,000",,Global-
1531,ASUS VivoBook 15 K513EA-BQ1966T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-bq1966t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"74,000",,Global-
1532,ASUS TUF Dash F15 FX516PM-AZ044T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-tuf-dash-f15-fx516pm-az044t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 + 8GB DDR4-3200 SO-DIMM Storage: 512GB M.2 NVMe SSD Graphics: GeForce RTX 3060 6GB GDDR6 Display: 15.6-inch ,"152,000",,Global-
1533,ASUS ROG Flow X13 GV301QC-K6065T AMD Ryzen 9 5900HS Laptop,https://www.globalbrand.com.bd/all-laptop/asus-rog-flow-x13-gv301qc-k6065t-amd-ryzen-9-5900hs-laptop?limit=100,Processor: AMD Ryzen 9 5900HS Memory: 8GB*2 LPDDR4X Storage:	512GB M.2 2230 NVMe SSD Graphic: GeForce RTX 3050 4GB GDDR6 Display: 13.4-inch ,"165,000",,Global-
1534,ASUS Vivobook Go 14 E410MA-EB1420T Celeron N4020 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-go-14-e410ma-eb1420t-celeron-n4020-laptop?limit=100,Processor: Intel Celeron N4020 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics 600 Display: 14.0-inch ,"43,500",,Global-
1535,ASUS VivoBook S15 M533IA-BQ309T Ryzen 7 4700U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-s15-m533ia-bq309t-ryzen-7-4700u-laptop?limit=100,Processor: AMD Ryzen 7 4700U Memory: 8GB DDR4 Storage: 512GB M.2 NVMe 3.0 SSD IGPU: AMD Radeon Graphics Display: 15.6-inch ,"71,500",,Global-
1536,ASUS VivoBook Pro 15 OLED K3500PC-L1259T 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-k3500pc-l1259t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: GeForce RTX 3050 4GB GDDR6 Display: 15.6-inch ,"115,000",,Global-
1537,ASUS VivoBook Pro 15 OLED M3500QC-L1206T Ryzen 7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-m3500qc-l1206t-ryzen-7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: GeForce RTX 3050 4GB GDDR6 Display: 	15.6-inch ,"120,000",,Global-
1538,ASUS TUF Gaming F15 FX506HEB-HN173T 11TH Gen Core-i5 Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/asus-tuf-gaming-f15-fx506heb-hn173t-11th-gen-core-i5-gaming-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphic: GeForce RTX 3050 Ti 4GB Display: 15.6-inch ,"108,000",,Global-
1539,ASUS ROG Zephyrus G14 (AW Edition) GA401QEC-K2064T Ryzen 9 5900HS Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/asus-rog-zephyrus-g14-aw-edition-ryzen-9-gaming-laptop?limit=100,Processor: AMD Ryzen 9 5900HS Memory: 8GB DDR4 + 8GB DDR4-3200 SO-DIMM Storage: 1TB M.2 NVMe SSD Graphic:  GeForce RTX 3050 Ti 4GB Display: 14-inch ,"190,000",,Global-
1540,ASUS VivoBook 14 X415EA-EK567T 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-x415ea-ek567t-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"52,800",,Global-
1541,ASUS VivoBook 14 X415EA-EK682T 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-x415ea-ek682t-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"52,800",,Global-
1542,ASUS VivoBook 15 X515EA-BQ1117T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ea-bq1117t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"66,500",,Global-
1543,ASUS Vivobook 15 OLED K513EA-L11364T 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-oled-k513ea-l11364t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"98,000",,Global-
1544,ASUS VivoBook 15 X515EA-BQ986T 11TH Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ea-bq986t-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"52,800",,Global-
1545,ASUS VivoBook 15 K513EP-BQ530T 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq530t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"80,000",,Global-
1546,ASUS VivoBook 15 K513EP-BQ531T 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq531t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"80,000",,Global-
1547,ASUS VivoBook 15 K513EP-BQ694T 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq694t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"95,000",,Global-
1548,ASUS VivoBook 15 X515EP-BQ201T 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ep-bq201t-11th-gen-core-i5-laptop?limit=100,Processor: Intel Core i5-1135G7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"73,000",,Global-
1549,ASUS E510MA-EJ601T Intel Celeron N4020 Processor Laptop,https://www.globalbrand.com.bd/all-laptop/asus-e510ma-ej601t-intel-celeron-n4020-processor-laptop?limit=100,Processor: Intel Celeron N4020 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"43,800",,Global-
1550,ASUS Vivobook 15 X515MA-BQ636T Intel Celeron N4020 Processor Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ma-bq636t-intel-celeron-n4020-processor-laptop?limit=100,Processor: Intel Celeron N4020 Memory: 4GB DDR4 Storage: 1TB HDD IGPU: Intel UHD Graphics Display: 15.6-inch ,"40,500",,Global-
1551,ASUS Vivobook 15 X515MA-BQ635T Intel Celeron N4020 Processor Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ma-bq635t-intel-celeron-n4020-processor-laptop?limit=100,Processor: Intel Celeron N4020 Memory: 4GB DDR4 Storage: 1TB HDD IGPU: Intel UHD Graphics Display: 15.6-inch ,"40,500",,Global-
1552,ASUS VivoBook 15 X515EP-BQ200T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ep-bq200t-11th-gen-core-i5-laptop?limit=100,Processor: Intel Core i5-1135G7 Memory: 8GB DDR4 Stoarge: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"73,000",,Global-
1553,ASUS VivoBook 15 K513EP-BQ532T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq532t-11th-gen-core-i5-laptop?limit=100,Intel Core i5-1135G7 Processor Memory: 8GB DDR4 512GB M.2 NVMe PCIe 3.0 SSD NVIDIA GeForce MX330 2GB GDDR5 Graphics 15.6-inch Display ,"80,000",,Global-
1554,ASUS VivoBook 15 K513EP-BQ692T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq692t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"95,000",,Global-
1555,ASUS VivoBook 15 K513EP-BQ693T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ep-bq693t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"95,000",,Global-
1556,ASUS Vivobook Pro 15 OLED K3500PH-KJ262T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-k3500ph-kj262t-11th-gen-core-i5-laptop?limit=100,Processor: Intel Core i5-11300H Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce GTX 1650 Max Q 4GB GDDR6 Display: 15.6-inch ,"100,000",,Global-
1557,ASUS Vivobook Pro 15 OLED M3500QA-L1127T AMD Ryzen 7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-m3500qa-l1127t-amd-ryzen-7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: AMD Radeon Graphics Display: 15.6-inch ,"90,000",,Global-
1558,ASUS Vivobook Pro 14X OLED M7400QC-KM023T Ryzen 7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-14x-oled-m7400qc-km023t-ryzen-7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3050 4GB GDDR6 Display: 14.0-inch ,"125,000",,Global-
1559,ASUS Vivobook Pro 15 OLED M3500QC-L1179T AMD Ryzen 9 5900HX Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-m3500qc-l1179t-amd-ryzen-9-5900hx-laptop?limit=100,Processor: AMD Ryzen 9 5900HX Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3050 4GB GDDR6 Display: 15.6-inch ,"130,000",,Global-
1560,ASUS Zenbook 14 UX435EA-K9084T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-zenbook-14-ux435ea-k9084t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB LPDDR4X Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Graphics Display: 14.0-inch ,"100,000",,Global-
1561,ASUS ROG Zephyrus M16 GU603HR-K8061R 11TH Gen Core i9 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-rog-zephyrus-m16-gu603hr-k8061r-11th-gen-core-i9-laptop?limit=100,Processor: Intel Core i9-11900H Memory: 16GB DDR4 + 16GB DDR4 Storage: 1TB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3070 8GB GDDR6 Display: 16.0-inch ,"275,000",,Global-
1562,ASUS VivoBook 15 X515FA-BQ014 10TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515fa-bq014-10th-gen-core-i3-laptop?limit=100,Processor: 10th Gen Core i3 Memory: 4GB DDR4 Storage: 1TB HDD IGPU: Intel UHD Graphics Display: 15.6-inch ,"48,500",,Global-
1563,ASUS VivoBook 15 K513EA-BN2353T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-bn2353t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"74,000",,Global-
1564,ASUS VivoBook 15 K513EQ-BN430T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-bn430t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"82,000",,Global-
1565,ASUS Vivobook 15 K513EQ-BN431T 11Th Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-bn431t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"82,000",,Global-
1566,ASUS Vivobook 15 K513EQ-BN429T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-bn429t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"82,000",,Global-
1567,ASUS Vivobook 15 K513EQ-BN432T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-bn432t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"96,000",,Global-
1568,ASUS VivoBook 15 K513EA-L12356T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-l12356t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"78,000",,Global-
1569,ASUS Vivobook Pro 15 OLED M3500QC-KJ237T AMD Ryzen7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-15-oled-m3500qc-kj237t-amd-ryzen7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3050 4GB GDDR6 Display: 15.6-inch ,"110,000",,Global-
1570,ASUS VivoBook 15 X515FA-BQ015 10TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515fa-bq015-10th-gen-core-i3-laptop?limit=100,Processor: 10th Gen Core i3 Memory: 4GB DDR4 Storage: 1TB HDD IGPU: Intel UHD Graphics Display: 14.0-inch ,"48,500",,Global-
1571,ASUS VivoBook 14 K413EA-EB1754T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-k413ea-eb1754t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Display: 14.0-inch ,"74,000",,Global-
1572,ASUS VivoBook 14 K413EA-EB1756T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-14-k413ea-eb1756t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Display: 14.0-inch ,"74,000",,Global-
1573,Asus VivoBook 15 K513EA-BQ2348T 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-bq2348t-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Display: 15.6-inch ,"61,000",,Global-
1574,ASUS VivoBook 15 K513EA-BQ2349T 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-bq2349t-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Display: 15.6-inch ,"61,000",,Global-
1575,ASUS VivoBook 15 K513EA-BN2351T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-bn2351t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Display: 15.6-inch ,"73,500",,Global-
1576,ASUS VivoBook 15 K513EA-L12354T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513ea-l12354t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Display: 15.6-inch ,"78,000",,Global-
1577,ASUS VivoBook 15 K513EQ-L1435T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-l1435t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"86,000",,Global-
1578,ASUS VivoBook 15 K513EQ-L1437T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-k513eq-l1437t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"104,000",,Global-
1579,ASUS Vivobook Pro 16X OLED N7600PC-L2079 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-16x-oled-n7600pc-l2079-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3050 4GB GDDR6 Display: 16.0-inch ,"150,000",,Global-
1580,ASUS Vivobook Pro 16X OLED M7600QE-L2061T AMD Ryzen 7 5800H Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-pro-16x-oled-m7600qe-l2061t-amd-ryzen-7-5800h-laptop?limit=100,Processor: AMD Ryzen 7 5800H Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce RTX 3050Ti 4GB GDDR6 Display: 16.0-inch ,"155,000",,Global-
1581,ASUS ExpertBook B1 B1500CEAE-BQ2640 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b1-b1500ceae-bq2640-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"60,000",,Global-
1582,ASUS ExpertBook B1 B1400CEAE-EK4022 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b1-b1400ceae-ek4022-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core i3 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 14.0-inch ,"59,000",,Global-
1583,ASUS ExpertBook B1 B1400CEAE-EK4021 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b1-b1400ceae-ek4021-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 4G DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Graphics Display: 14.0-inch ,"74,000",,Global-
1584,ASUS ExpertBook B1 B1500CEAE-BQ2641 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b1-b1500ceae-bq2641-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Graphics Display: 15.6-inch ,"75,000",,Global-
1585,ASUS ExpertBook B1 B1500CEPE-EJ0423 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b1-b1500cepe-ej0423-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: NVIDIA GeForce MX330 2GB GDDR5 Display: 15.6-inch ,"95,000",,Global-
1586,ASUS ExpertBook L1 L1400CDA-EK0449T Ryzen 5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-l1-l1400cda-ek0449t-ryzen-5-laptop?limit=100,Processor: AMD Ryzen 5 Memory: 4GB DDR4 Storage: 1TB HDD IGPU: Radeon Vega 8 Display: 14.0-inch ,"56,500",,Global-
1587,ASUS ExpertBook B3 Flip B3402FEA-EC0450 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-expertbook-b3-flip-b3402fea-ec0450-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel® Iris Xᵉ Display: 14.0-inch ,"80,000",,Global-
